ward,year,category,location,cost,geometry_type,grammar
26,2025,Alley Speed Hump,W CORTLAND ST & N ST LOUIS AVE&N DRAKE AVE & W BLOOMINGDALE AVE,2900.0,polygon,alley_block_polygon
26,2025,Floodlight,1756 N KIMBALL AVE,1150.0,unknown,single_address
26,2025,Floodlight,1921 N RIDGEWAY AVE,1150.0,unknown,single_address
26,2025,Pavement Markings,Pavement Markings Menu (2025) N CALIFORNIA AVE & W WABANSIA AVE,1600.0,point,intersection
26,2025,Pavement Markings,Pavement Markings Menu (2025) W POTOMAC AVE & N CENTRAL PARK AVE,2500.0,point,intersection
26,2025,Sidewalk,1020 N FRANCISCO AVE,4251.47,unknown,single_address
26,2025,Sidewalk,1020 N MOZART ST,5571.02,unknown,single_address
26,2025,Sidewalk,1113 N MOZART ST,4395.16,unknown,single_address
26,2025,Sidewalk,1118 N CHRISTIANA AVE,1624.46,unknown,single_address
26,2025,Sidewalk,1223 N CAMPBELL AVE,6396.5,unknown,single_address
26,2025,Sidewalk,1249 N ARTESIAN AVE,4448.35,unknown,single_address
26,2025,Sidewalk,1317 N ROCKWELL ST,3824.3,unknown,single_address
26,2025,Sidewalk,1329 N LAWNDALE AVE,5887.44,unknown,single_address
26,2025,Sidewalk,1345 N ROCKWELL ST,14443.6,unknown,single_address
26,2025,Sidewalk,1411 N CALIFORNIA AVE,1928.56,unknown,single_address
26,2025,Sidewalk,1412 N KEDZIE AVE,5924.45,unknown,single_address
26,2025,Sidewalk,1438 N LAWNDALE AVE,1831.45,unknown,single_address
26,2025,Sidewalk,1508 N KEDZIE AVE,6327.3,unknown,single_address
26,2025,Sidewalk,1649 N KIMBALL AVE,13851.89,unknown,single_address
26,2025,Sidewalk,1650 N RICHMOND ST,9068.61,unknown,single_address
26,2025,Sidewalk,1652 N ROCKWELL ST,10234.51,unknown,single_address
26,2025,Sidewalk,1808 N KEYSTONE AVE,5630.31,unknown,single_address
26,2025,Sidewalk,1809-1838 N TRIPP AVE; 1807 N TRIPP AVE,44180.62,unknown,multi_location
26,2025,Sidewalk,1817 N LOWELL AVE; 1813 N LOWELL AVE,13115.66,unknown,multi_location
26,2025,Sidewalk,1828 N DRAKE AVE,3320.88,unknown,single_address
26,2025,Sidewalk,1907 N KILBOURN AVE,2675.99,unknown,single_address
26,2025,Sidewalk,1927 N KILBOURN AVE,8013.19,unknown,single_address
26,2025,Sidewalk,1929-1939 N TRIPP AVE,22728.97,line,address_range
26,2025,Sidewalk,1941 N KEDVALE AVE,6377.59,unknown,single_address
26,2025,Sidewalk,2014 N KILBOURN AVE,6478.09,unknown,single_address
26,2025,Sidewalk,2027 N KEYSTONE AVE,6287.41,unknown,single_address
26,2025,Sidewalk,2039 N KEYSTONE AVE,6408.5,unknown,single_address
26,2025,Sidewalk,2104-2106 N KOSTNER AVE,12036.54,line,address_range
26,2025,Sidewalk,2124 N LEAMINGTON AVE,3846.43,unknown,single_address
26,2025,Sidewalk,2209 N KEATING AVE,13076.39,unknown,single_address
26,2025,Sidewalk,2230 N KILPATRICK AVE,6506.15,unknown,single_address
26,2025,Sidewalk,2235 N KILPATRICK AVE,9654.57,unknown,single_address
26,2025,Sidewalk,2257 N KILBOURN AVE,16358.19,unknown,single_address
26,2025,Sidewalk,2714 W AUGUSTA BLVD,22712.74,unknown,single_address
26,2025,Sidewalk,2835 W DIVISION ST,9183.52,unknown,single_address
26,2025,Sidewalk,3205 W CORTLAND ST,48661.91,unknown,single_address
26,2025,Sidewalk,3234 W LE MOYNE ST,5375.36,unknown,single_address
26,2025,Sidewalk,3432 W PIERCE AVE,1677.96,unknown,single_address
26,2025,Sidewalk,4034 W CORTLAND ST,12798.32,unknown,single_address
26,2025,Sidewalk,4610 W MCLEAN AVE,1854.03,unknown,single_address
26,2025,Sidewalk,4648 W MCLEAN AVE,12229.07,unknown,single_address
26,2025,Street Light Upgrade,1100 N HUMBOLDT DR,1500.0,unknown,single_address
26,2025,Street Light Upgrade,3331 W DICKENS AVE,500.0,unknown,single_address
26,2025,Street Resurfacing,ON N KILBOURN AVE FROM 1800 N TO W CORTLAND ST,24947.69,line,street_segment
26,2025,Street Resurfacing,ON N LECLAIRE AVE FROM W PALMER ST (2200 N) TO W BELDEN AVE,64624.1,line,street_segment
26,2025,Street Resurfacing,ON W DICKENS AVE FROM N LARAMIE AVE (5200 W) TO N LATROBE AVE,17300.53,line,street_segment
26,2025,Street Speed Hump,ON N CHRISTIANA AVE FROM W GRAND AVE (1020 N) TO W DIVISION ST,7320.0,line,street_segment
26,2025,Street Speed Hump,ON N HARDING AVE FROM 1800 N TO W CORTLAND ST,4880.0,line,street_segment
26,2025,Street Speed Hump,ON N KEELER AVE FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE,4880.0,line,street_segment
26,2025,Street Speed Hump,ON N KILDARE AVE FROM 1800 N TO W CORTLAND ST,4880.0,line,street_segment
26,2025,Street Speed Hump,ON N LAWLER AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST,4880.0,line,street_segment
26,2025,Street Speed Hump,ON N MAPLEWOOD AVE FROM W DIVISION ST (1200 N) TO W POTOMAC AVE,4880.0,line,street_segment
26,2025,Street Speed Hump,ON N MOZART ST FROM W NORTH AVE (1600 N) TO W WABANSIA AVE,4880.0,line,street_segment
26,2025,Street Speed Hump,ON N RIDGEWAY AVE FROM 1800 N TO W ARMITAGE AVE,7320.0,line,street_segment
26,2025,Street Speed Hump,ON N SAWYER AVE FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE,4880.0,line,street_segment
26,2025,Street Speed Hump,ON N SAWYER AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE,4880.0,line,street_segment
26,2025,Street Speed Hump,ON N SPAULDING AVE FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE,4880.0,line,street_segment
26,2025,Street Speed Hump,ON N SPAULDING AVE FROM W CORTEZ ST (1030 N) TO W DIVISION ST,7320.0,line,street_segment
26,2025,Street Speed Hump,ON N TALMAN AVE FROM W WABANSIA AVE (1700 N) TO W CORTLAND ST,4880.0,line,street_segment
26,2025,Street Speed Hump,ON W CORTLAND ST FROM N LAWNDALE AVE (3700 W) TO N RIDGEWAY AVE,2440.0,line,street_segment
26,2025,Street Speed Hump,ON W DICKENS AVE FROM N KEDZIE AVE (3200 W) TO N SAWYER AVE,2440.0,line,street_segment
26,2025,Street Speed Hump,ON W HIRSCH ST FROM N ST LOUIS AVE (3500 W) TO N CENTRAL PARK AVE,4880.0,line,street_segment
26,2025,Street Speed Hump,ON W POTOMAC AVE FROM N WASHTENAW AVE (2700 W) TO N CALIFORNIA AVE,4880.0,line,street_segment
26,2025,Street Speed Hump,ON W WABANSIA AVE FROM N KEELER AVE (4200 W) TO N KOSTNER AVE,9760.0,line,street_segment
26,2025,Street Speed Hump,ON W WABANSIA AVE FROM N KIMBALL AVE (3400 W) TO N ST LOUIS AVE,2440.0,line,street_segment
26,2025,Street Traffic Circle,N FRANCISCO AVE & W WABANSIA AVE,22109.18,point,intersection
26,2025,Street Traffic Circle,N ROCKWELL ST & W WABANSIA AVE,5000.0,point,intersection
26,2025,Street Traffic Circle,N TALMAN AVE & W WABANSIA AVE,4499.94,point,intersection
26,2025,Street Traffic Circle,N WASHTENAW AVE & W WABANSIA AVE,20000.0,point,intersection
26,2025,Street Traffic Circle,W HIRSCH ST & N LAWNDALE AVE,19310.11,point,intersection
26,2025,Street Traffic Circle,W HIRSCH ST & N ST LOUIS AVE,21000.0,point,intersection
26,2025,Street Traffic Circle,W LE MOYNE ST & N HAMLIN AVE,26188.61,point,intersection
26,2025,Viaduct Improvement,W HIRSCH ST & N MONTICELLO AVE,22197.61,point,intersection
26,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
26,2025,Unknown,WARD COMMITTED 2025 TOTAL,1368353.24,unknown,unresolvable_text
26,2025,Unknown,WARD 2025 BALANCE AVE,131646.76,unknown,unresolvable_text
26,2025,Alley Resurfacing,W AUGUSTA BLVD & N RIDGEWAY AVE&N LAWNDALE AVE & W IOWA ST,42809.15,polygon,alley_block_polygon
26,2025,Alley Resurfacing,W CARROLL AVE & N WHIPPLE ST&N SACRAMENTO BLVD & W FULTON BLVD,22742.77,polygon,alley_block_polygon
26,2025,Alley Resurfacing,W GLADYS AVE & S CALIFORNIA AVE&S WASHTENAW AVE & W VAN BUREN ST,28613.86,polygon,alley_block_polygon
26,2025,Alley Resurfacing,W WARREN BLVD & N ASHLAND AVE&N PAULINA ST & W WASHINGTON BLVD,11556.79,polygon,alley_block_polygon
26,2025,Alley Speed Hump,W IOWA ST & N CENTRAL PARK AVE&N DRAKE AVE & W AUGUSTA BLVD,1450.0,polygon,alley_block_polygon
26,2025,Unknown,cm ON W WARREN AVE FROM N OAKLEY BLVD (2299 W) TO N WESTERN AVE,79141.2,line,street_segment
26,2025,Curb & Gutter,2841 W JACKSON BLVD,15967.04,unknown,single_address
26,2025,Unknown,N WELLS ST & W HILL ST,350.0,point,intersection
26,2025,Unknown,Miscellaneous CDOT Projects (2025) 100 N HERMITAGE AVE,660.0,unknown,unresolvable_text
26,2025,Unknown,Miscellaneous CDOT Projects (2025) 1300 W JACKSON BLVD,660.0,unknown,unresolvable_text
26,2025,Unknown,Miscellaneous CDOT Projects (2025) 1500 N CLYBOURN AVE,22063.06,unknown,unresolvable_text
26,2025,Unknown,Miscellaneous CDOT Projects (2025) 2700 W MONROE ST,660.0,unknown,unresolvable_text
26,2025,Pavement Markings,Pavement Markings Menu (2025) N WELLS ST & W HILL ST,2300.0,point,intersection
26,2025,Pavement Markings,Pavement Markings Menu (2025) ON S OAKLEY AVE FROM W MONROE ST (100 S) TO W JACKSON BLVD,2500.0,line,street_segment
26,2025,Pavement Markings,Pavement Markings Menu (2025) ON W MONROE ST FROM S LAFLIN ST (1500 W) TO W OGDEN AVE,8250.0,line,street_segment
26,2025,Sidewalk,2817 W FIFTH AVE,21588.55,unknown,single_address
26,2025,Sidewalk,ON N MOHAWK ST FROM N CLYBOURN AVE (1300 N) TO W BLACKHAWK ST,147007.86,line,street_segment
26,2025,Sidewalk,ON N ORLEANS ST FROM W OAK ST (1000 N) TO W HILL ST,35530.41,line,street_segment
27,2025,Sidewalk,ON W SUPERIOR ST FROM N NOBLE ST (1400 W) TO N BISHOP ST,28617.38,line,street_segment
27,2025,Street Bump Outs,W MONROE ST & S LAFLIN ST,32000.0,point,intersection
27,2025,Street Bump Outs,W WASHINGTON BLVD & N DAMEN AVE,2361.51,point,intersection
27,2025,Street Light Upgrade,731 N SPAULDING AVE,500.0,unknown,single_address
27,2025,Street Resurfacing,ON N CARPENTER ST FROM W HUBBARD ST (440 N) TO W GRAND AVE,13701.01,line,street_segment
27,2025,Street Resurfacing,ON N ELIZABETH ST FROM W RANDOLPH ST (150 N) TO W CARROLL AVE,87085.72,line,street_segment
27,2025,Street Resurfacing,ON N GREEN ST FROM W HUBBARD ST (440 N) TO W GRAND AVE,46420.05,line,street_segment
27,2025,Street Resurfacing,ON N LAWNDALE AVE FROM W CHICAGO AVE (800 N) TO W IOWA ST,69585.89,line,street_segment
27,2025,Street Resurfacing,ON N LOOMIS ST FROM W MADISON ST (0 S) TO W WASHINGTON BLVD,27979.6,line,street_segment
27,2025,Street Resurfacing,ON N MAY ST FROM N OGDEN AVE (670 N) TO W CHICAGO AVE,40633.55,line,street_segment
27,2025,Street Resurfacing,ON N MAY ST FROM W HUBBARD ST (440 N) TO W GRAND AVE,36891.1,line,street_segment
27,2025,Street Resurfacing,ON N MORGAN ST FROM W HUBBARD ST (440 N) TO W GRAND AVE,40702.05,line,street_segment
27,2025,Street Resurfacing,ON N PEORIA ST FROM W ERIE ST (640 N) TO W ANCONA ST,12694.93,line,street_segment
27,2025,Street Resurfacing,ON N THROOP ST FROM W HURON ST (700 N) TO W CHICAGO AVE,57784.17,line,street_segment
27,2025,Street Resurfacing,ON S MOZART ST FROM W JACKSON BLVD (300 S) TO W VAN BUREN ST,42483.2,line,street_segment
27,2025,Street Resurfacing,ON S SEELEY AVE FROM 40 S TO W MADISON ST,39870.06,line,street_segment
27,2025,Street Resurfacing,ON S THROOP ST FROM W ADAMS ST (200 S) TO W JACKSON BLVD,45229.2,line,street_segment
27,2025,Street Resurfacing,ON W CORTEZ ST FROM 1349 W TO N MILWAUKEE AVE,53121.12,line,street_segment
27,2025,Street Resurfacing,ON W FERDINAND ST FROM N LEAVITT ST (2200 W) TO N OAKLEY BLVD,32532.25,line,street_segment
27,2025,Street Resurfacing,ON W GRENSHAW ST FROM S DAMEN AVE (2000 W) TO S HAMILTON AVE,155603.51,line,street_segment
27,2025,Street Speed Hump,ON N AVERS AVE FROM W HURON ST (700 N) TO W CHICAGO AVE,4880.0,line,street_segment
27,2025,Street Speed Hump,ON S FRANCISCO AVE FROM W ADAMS ST (200 S) TO W JACKSON BLVD,2440.0,line,street_segment
27,2025,Street Speed Hump,ON S OAKLEY AVE FROM W MADISON ST (0 S) TO W VAN BUREN ST,9760.0,line,street_segment
27,2025,Street Speed Hump,ON S SEELEY AVE FROM 40 S TO W MADISON ST,2440.0,line,street_segment
27,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
27,2025,Unknown,WARD COMMITTED 2025 TOTAL,1486732.19,unknown,unresolvable_text
27,2025,Unknown,WARD 2025 BALANCE FILLMORE ST,13267.81,unknown,unresolvable_text
27,2025,Alley Resurfacing,S SACRAMENTO BLVD & W ROOSEVELT RD&W FILLMORE ST & S WHIPPLE ST,47641.6,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W 12TH PL & S FAIRFIELD AVE&S CALIFORNIA BLVD & W 14TH ST,65782.52,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W 12TH PL & S WASHTENAW AVE&S FAIRFIELD AVE & W 14TH ST,34311.52,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W BOWLER ST & W POLK ST&S LEAVITT ST & W OGDEN AVE,53419.99,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W CONGRESS PKWY & S SPAULDING AVE&S HOMAN AVE & W VAN BUREN ST,14106.63,point,intersection
27,2025,Alley Resurfacing,W FILLMORE ST & S MOZART ST&S FRANCISCO AVE & W ROOSEVELT RD,40988.35,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W FILLMORE ST & S WHIPPLE ST&S ALBANY AVE & W ROOSEVELT RD,46210.53,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W FULTON ST & N KOSTNER AVE&N KILBOURN AVE & W LAKE ST,10705.86,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W HARRISON ST & S CALIFORNIA AVE&S FRANCISCO AVE & W FLOURNOY ST,34822.54,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W HARRISON ST & S WASHTENAW AVE&S CALIFORNIA AVE & W FLOURNOY ST,33588.84,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W JACKSON BLVD & S ALBANY AVE&S TROY ST & W FIFTH AVE,63802.38,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W TAYLOR ST & S LOOMIS ST&S ADA ST & W ARTHINGTON ST,5253.09,polygon,alley_block_polygon
27,2025,Alley Resurfacing,W VAN BUREN ST & S ST LOUIS AVE&S CENTRAL PARK AVE & W CONGRESS PKWY,51463.62,point,intersection
27,2025,Alley Speed Hump,W LEXINGTON ST & S CAMPBELL AVE&S MAPLEWOOD AVE & W POLK ST,725.0,polygon,alley_block_polygon
27,2025,Alley Speed Hump,W WASHINGTON BLVD & N CICERO AVE&N LAMON AVE & W MADISON ST,1450.0,polygon,alley_block_polygon
27,2025,Alley Speed Hump,W WILCOX ST & S SPRINGFIELD AVE&S HAMLIN BLVD & W ADAMS ST,2175.0,polygon,alley_block_polygon
28,2025,Unknown,Miscellaneous CDOT Projects (2025) 1101 S DESPLAINES ST,660.0,unknown,unresolvable_text
28,2025,Unknown,Miscellaneous CDOT Projects (2025) 3521 W MADISON ST,300.0,unknown,unresolvable_text
28,2025,Unknown,Miscellaneous CDOT Projects (2025) 3842 W WEST END AVE,150.0,unknown,unresolvable_text
28,2025,Unknown,Miscellaneous CDOT Projects (2025) 4937 W ADAMS ST,150.0,unknown,unresolvable_text
28,2025,Sidewalk,440 N KILBOURN AVE,40410.11,unknown,single_address
28,2025,Sidewalk,ON S SACRAMENTO AVE FROM W JACKSON BLVD (300 S) TO W VAN BUREN ST,155944.77,line,street_segment
28,2025,Unknown,S BISHOP ST & W TAYLOR ST,145000.0,point,intersection
28,2025,Street Cul-de-Sac,2440 W WASHBURNE AVE,36660.41,unknown,single_address
28,2025,Street Cul-de-Sac,2900 W TAYLOR ST,4369.88,unknown,single_address
28,2025,Street Light Pole Painting,S CENTRAL PARK AVE & W FIFTH AVE; S CENTRAL PARK BLVD & W JACKSON BLVD,8120.0,polygon,alley_block_polygon
28,2025,Street Resurfacing,ON S CHRISTIANA AVE FROM W GLADYS AVE (340 S) TO W VAN BUREN ST,30184.23,line,street_segment
28,2025,Street Resurfacing,ON S CLAREMONT AVE FROM W CONGRESS PKWY (500 S) TO W HARRISON ST,34325.92,line,street_segment
28,2025,Street Resurfacing,ON S MILLARD AVE FROM W FIFTH AVE (500 S) TO W CONGRESS PKWY,19079.56,line,street_segment
28,2025,Street Resurfacing,ON S MORGAN ST FROM W ROOSEVELT RD (1200 S) TO W 14TH ST,15293.23,line,street_segment
28,2025,Street Resurfacing,ON S RICHMOND ST FROM W FILLMORE ST (1100 S) TO W ROOSEVELT RD,45869.33,line,street_segment
28,2025,Street Resurfacing,ON S ST LOUIS AVE FROM W FIFTH AVE (330 S) TO W CONGRESS PKWY,38183.3,line,street_segment
28,2025,Street Resurfacing,ON W 13TH ST FROM S OAKLEY AVE (2300 W) TO S WESTERN AVE,73502.19,line,street_segment
28,2025,Street Resurfacing,ON W 14TH ST FROM S FAIRFIELD AVE (2730 W) TO S CALIFORNIA BLVD,21758.55,line,street_segment
28,2025,Street Resurfacing,ON W FILLMORE ST FROM S CALIFORNIA AVE (2800 W) TO S FRANCISCO AVE,71331.04,line,street_segment
28,2025,Street Speed Hump,ON W POLK ST FROM S OAKLEY BLVD (2300 W) TO S WESTERN AVE,1632.92,line,street_segment
28,2025,Viaduct Improvement,2543 W OGDEN AVE,68266.39,unknown,single_address
28,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
28,2025,Unknown,WARD COMMITTED 2025 TOTAL,1467892.16,unknown,unresolvable_text
28,2025,Unknown,WARD 2025 BALANCE WALTON ST,32107.84,unknown,unresolvable_text
28,2025,Alley Resurfacing,N MAJOR AVE & W NORTH AVE&W WABANSIA AVE & N MANGO AVE,42034.32,polygon,alley_block_polygon
28,2025,Alley Resurfacing,N MAYFIELD AVE & W LE MOYNE ST&W NORTH AVE & N MASON AVE,57824.47,polygon,alley_block_polygon
28,2025,Alley Resurfacing,N MAYFIELD AVE & W THOMAS ST&W AUGUSTA BLVD & N MONITOR AVE,35347.85,polygon,alley_block_polygon
28,2025,Alley Resurfacing,N MONITOR AVE & W POTOMAC AVE&W HIRSCH ST & N MAYFIELD AVE,42961.33,polygon,alley_block_polygon
28,2025,Alley Resurfacing,N NATCHEZ AVE & W CORTLAND ST&W BLOOMINGDALE AVE & N NAGLE AVE,34639.46,polygon,alley_block_polygon
28,2025,Alley Resurfacing,S MAYFIELD AVE & W FILLMORE ST&W ARTHINGTON ST & S MASON AVE,43657.75,polygon,alley_block_polygon
28,2025,Alley Resurfacing,W POTOMAC AVE & N MENARD AVE&N MASSASOIT AVE & W DIVISION ST,47417.94,polygon,alley_block_polygon
28,2025,Alley Speed Hump,852 N WALLER AVE,725.0,unknown,single_address
28,2025,Alley Speed Hump,W POTOMAC AVE & N WALLER AVE&N PARKSIDE AVE & W DIVISION ST,1450.0,polygon,alley_block_polygon
28,2025,Bollard,7039 W GRAND AVE; 2379 N NORDICA AVE,1292.35,unknown,multi_location
28,2025,Unknown,445 N WALLER AVE,10650.0,unknown,single_address
28,2025,Unknown,Miscellaneous CDOT Projects (2025) 1204 N MASON AVE,660.0,unknown,unresolvable_text
28,2025,Unknown,Miscellaneous CDOT Projects (2025) 48 N PINE AVE,150.0,unknown,unresolvable_text
29,2025,Unknown,Miscellaneous CDOT Projects (2025) 5500 W NORTH AVE,660.0,unknown,unresolvable_text
29,2025,Unknown,Rutherford Sayer Park - Nature Play Space 6871 W BELDEN AVE,25000.0,unknown,named_place
29,2025,Sidewalk,5837-5839 W ARTHINGTON ST,26311.1,line,address_range
29,2025,Unknown,Speed Indicator Signs (2025) 2052 N OAK PARK AVE,32620.7,unknown,named_place
29,2025,Street Bump Outs,N WALLER AVE & W WASHINGTON BLVD,20000.0,point,intersection
29,2025,Street Bump Outs,S AUSTIN BLVD & W ARTHINGTON ST,20000.0,point,intersection
29,2025,Street Bump Outs,W FILLMORE ST & S MENARD AVE,25135.24,point,intersection
29,2025,Street Light Pole for High Definition Camera,2052 N OAK PARK AVE,3000.0,unknown,single_address
29,2025,Street Light Upgrade,1836 N NORMANDY AVE,500.0,unknown,single_address
29,2025,Street Light Upgrade,5026-5028 W CONGRESS PKWY,500.0,line,address_range
29,2025,Street Light Upgrade,5508 W JACKSON BLVD,500.0,unknown,single_address
29,2025,Street Resurfacing,ON N MASON AVE FROM W HIRSCH ST (1400 N) TO W LE MOYNE ST,52993.9,line,street_segment
29,2025,Street Resurfacing,ON N MASON AVE FROM W MADISON ST (0 S) TO W WASHINGTON BLVD,9684.86,line,street_segment
29,2025,Street Resurfacing,ON N MASON AVE FROM W WASHINGTON BLVD (100 N) TO W FULTON ST,61771.06,line,street_segment
29,2025,Street Resurfacing,ON N MELVINA AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE,54211.01,line,street_segment
29,2025,Street Resurfacing,ON N MENARD AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST,55706.99,line,street_segment
29,2025,Street Resurfacing,ON N MENARD AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AVE,41367.47,line,street_segment
29,2025,Street Resurfacing,ON N MONITOR AVE FROM W AUGUSTA BLVD (1000 N) TO W DIVISION ST,101605.27,line,street_segment
29,2025,Street Resurfacing,ON N MOODY AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE,55342.66,line,street_segment
29,2025,Street Resurfacing,ON N NATOMA AVE FROM W BLOOMINGDALE AVE (1800 N) TO W CORTLAND ST,66211.86,line,street_segment
29,2025,Street Resurfacing,ON N OCONTO AVE FROM W WELLINGTON AVE (3000 N) TO W BELMONT AVE,99277.12,line,street_segment
29,2025,Street Resurfacing,ON N OKETO AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE,56779.64,line,street_segment
29,2025,Street Resurfacing,ON W CONGRESS PKWY FROM S LAVERGNE AVE (5000 W) TO S LEAMINGTON AVE,105439.45,line,street_segment
29,2025,Street Resurfacing,ON W MIDWAY PARK FROM 5709 W TO N MAYFIELD AVE,109739.7,line,street_segment
29,2025,Street Resurfacing,ON W OHIO ST FROM N MAYFIELD AVE (5900 W) TO N AUSTIN BLVD,58630.92,line,street_segment
29,2025,Street Resurfacing,ON W SUPERIOR ST FROM N AUSTIN BLVD (6000 W) TO N MAYFIELD AVE,22636.17,line,street_segment
29,2025,Street Speed Hump,ON N MEADE AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE,4880.0,line,street_segment
29,2025,Street Speed Hump,ON N NORDICA AVE FROM W ALTGELD ST (2500 N) TO W WRIGHTWOOD AVE,4880.0,line,street_segment
29,2025,Street Speed Hump,ON N NORDICA AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE,4880.0,line,street_segment
29,2025,Street Speed Hump,ON N PARKSIDE AVE FROM W LAKE ST (420 N) TO W RACE AVE,2440.0,line,street_segment
29,2025,Street Speed Hump,ON S LAVERGNE AVE FROM W CONGRESS PKWY (500 S) TO W HARRISON ST,2440.0,line,street_segment
29,2025,Street Speed Hump,ON W DICKENS AVE FROM N NORDICA AVE (7100 W) TO N NEVA AVE,2440.0,line,street_segment
29,2025,Street Speed Hump,ON W WABANSIA AVE FROM N NEWLAND AVE (6930 W) TO N SAYRE AVE,2440.0,line,street_segment
29,2025,Street Speed Hump,ON W WABANSIA AVE FROM N NORDICA AVE (7100 W) TO N NEVA AVE,2440.0,line,street_segment
29,2025,Unknown,5413 W MADISON ST,15000.0,unknown,single_address
29,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
29,2025,Unknown,WARD COMMITTED 2025 TOTAL,1492754.99,unknown,unresolvable_text
29,2025,Unknown,WARD 2025 BALANCE,7245.01,unknown,unresolvable_text
29,2025,Alley Apron,4014 W PATTERSON AVE,18400.44,unknown,single_address
29,2025,Alley Apron,4252-4256 W GRACE ST,19002.61,line,address_range
29,2025,Alley Resurfacing,W ADDISON ST & N MEADE AVE&N MELVINA AVE & W EDDY ST; 6101 W ADDISON ST,29262.77,polygon,alley_block_polygon
29,2025,Alley Speed Hump,N MAJOR AVE & W DIVERSEY AVE&W GEORGE ST & N PARKSIDE AVE,2900.0,polygon,alley_block_polygon
29,2025,Alley Speed Hump Removal,N MAJOR AVE & W DIVERSEY AVE&W GEORGE ST & N PARKSIDE AVE,2900.0,polygon,alley_block_polygon
29,2025,Bollard,5943 W ROSCOE ST,2182.48,unknown,single_address
29,2025,Unknown,W BELMONT AVE & N MEADE AVE,600.0,point,intersection
29,2025,Unknown,Miscellaneous CDOT Projects (2025) 3600 N LINDER AVE,660.0,unknown,unresolvable_text
29,2025,Unknown,Miscellaneous CDOT Projects (2025) 3600 N MILWAUKEE AVE,660.0,unknown,unresolvable_text
29,2025,Unknown,Miscellaneous CDOT Projects (2025) 3701 N HARDING AVE,660.0,unknown,unresolvable_text
29,2025,Unknown,Miscellaneous CDOT Projects (2025) 5601 W GRAND AVE,33500.0,unknown,unresolvable_text
29,2025,Pavement Markings,Pavement Markings Menu (2025) 2941 N MCVICKER AVE; 3231 N SPRINGFIELD AVE; 3815 N KEDVALE AVE,60000.0,unknown,multi_location
29,2025,Pavement Markings,Pavement Markings Menu (2025) ON W BELMONT AVE FROM N PULASKI RD (4000 W) TO N KILBOURN AVE,6500.0,line,street_segment
29,2025,Pavement Markings,Pavement Markings Menu (2025) W BELMONT AVE & N KARLOV AVE,4000.0,point,intersection
29,2025,Sidewalk,3633 N SPRINGFIELD AVE; 3642 N SPRINGFIELD AVE; 3652 N SPRINGFIELD AVE,36145.28,unknown,multi_location
29,2025,Sidewalk,3663 N AVERS AVE; 3600 N AVERS AVE; 3634 N AVERS AVE; 3640 N AVERS AVE,43984.52,unknown,multi_location
30,2025,Sidewalk,4157-4200 W HENDERSON ST,18110.75,line,address_range
30,2025,Sidewalk,5637 W SCHOOL ST,2178.59,unknown,single_address
30,2025,Sidewalk,5835 W DIVERSEY AVE,56727.46,unknown,single_address
30,2025,Sidewalk,ON N HARDING AVE FROM W ADDISON ST (3600 N) TO W WAVELAND AVE,36115.76,line,street_segment
30,2025,Street Bump Outs,N KEELER AVE & W GRACE ST,21901.8,point,intersection
30,2025,Street Bump Outs,N KEELER AVE & W WAVELAND AVE,4255.64,point,intersection
30,2025,Street Light Upgrade,6046 W CORNELIA AVE,500.0,unknown,single_address
30,2025,Street Resurfacing,ON N LAWNDALE AVE FROM W GRACE ST (3800 N) TO W BYRON ST,59364.63,line,street_segment
30,2025,Street Resurfacing,ON N LOWELL AVE FROM W WAVELAND AVE (3700 N) TO W BYRON ST,118379.01,line,street_segment
30,2025,Street Resurfacing,ON N MEADE AVE FROM W SCHUBERT AVE (2700 N) TO W DIVERSEY AVE,53455.69,line,street_segment
